n_nodes,influence,communities,nodes
10.999999999999998,1997.0,0.31054267947346226,"[0, 351, 366, 107, 1998, 1821, 1841, 352, 349, 1172, 3610]"
57.00000000000001,2158.88,0.23890200152975016,"[0, 2689, 3591, 1800, 2188, 1911, 1813, 1821, 800, 1827, 3235, 1573, 1831, 2858, 1841, 1842, 4018, 4024, 3904, 1989, 3014, 1864, 2889, 2508, 3020, 2001, 1874, 467, 852, 3285, 213, 1879, 3926, 1625, 3038, 2780, 2273, 349, 351, 352, 2517, 938, 867, 989, 1381, 2533, 3045, 3036, 3817, 3946, 107, 1899, 3563, 366, 3566, 1644, 252]"
58.00000000000001,2150.41,0.23031377761527783,"[0, 3591, 1800, 1655, 2450, 1813, 3222, 1821, 799, 800, 1827, 804, 1573, 3235, 2858, 3036, 1842, 3904, 4018, 4024, 3014, 1989, 1864, 2508, 2889, 3020, 2001, 349, 2101, 2622, 852, 3903, 1343, 1879, 322, 1625, 2517, 2780, 351, 352, 334, 604, 867, 3926, 1381, 2800, 2896, 3817, 3946, 3045, 863, 107, 366, 3836, 2406, 252, 2665, 1782]"
55.0,2067.18,0.22738210478014698,"[0, 2824, 3591, 3338, 1800, 1813, 1821, 1950, 799, 800, 1841, 1573, 1831, 4002, 334, 1827, 1955, 604, 351, 1445, 2469, 3747, 349, 2858, 932, 2348, 3946, 4013, 1454, 1264, 1969, 252, 2994, 4018, 945, 4024, 3903, 1343, 322, 1347, 1989, 3398, 3014, 2889, 1484, 2400, 3045, 2406, 2533, 3958, 1782, 378, 1788, 1534, 2687]"
56.00000000000001,2156.41,0.23349859497319703,"[0, 3591, 1800, 2450, 3884, 1841, 1821, 2101, 439, 1827, 580, 1831, 2858, 2622, 4031, 1839, 3629, 4022, 804, 1625, 1970, 3903, 1965, 322, 2780, 2111, 1343, 334, 852, 2517, 863, 1879, 604, 349, 867, 351, 1381, 3836, 2141, 3817, 352, 2406, 366, 3946, 107, 2889, 2171, 2896, 3414, 1813, 1573, 252, 1989, 3926, 3036, 2533]"
59.00000000000001,2167.02,0.23775783482923518,"[0, 2689, 3591, 1800, 2188, 1911, 1813, 1821, 800, 1827, 3235, 1573, 1831, 2858, 1841, 1842, 4018, 4024, 3904, 1989, 3014, 1864, 2889, 2508, 3020, 2001, 1874, 467, 852, 3285, 213, 1879, 3926, 1625, 2517, 2780, 349, 59, 351, 352, 2273, 604, 3036, 867, 989, 1381, 2533, 3817, 3045, 3946, 107, 1899, 3563, 366, 3566, 1644, 252, 3958, 378]"
7.999999999999995,1957.12,0.3279444408165657,"[0, 351, 366, 2211, 107, 1821, 1899, 352]"
8.999999999999996,1966.7,0.31594790632273984,"[0, 352, 324, 1899, 107, 366, 1779, 1821, 351]"
24.0,2025.53,0.25007671888364813,"[0, 1800, 2450, 1821, 1827, 1573, 1965, 2351, 1969, 1841, 1970, 4018, 4024, 3904, 1864, 2781, 351, 352, 2273, 2537, 107, 1782, 252, 2489]"
43.00000000000001,2132.08,0.2537366659681589,"[0, 3591, 1561, 1573, 3629, 107, 2689, 2188, 2790, 3817, 2801, 2293, 252, 3836, 1791, 1620, 213, 2780, 3310, 3439, 241, 1800, 1788, 1821, 1406, 2064, 1827, 1831, 1445, 2858, 1965, 1841, 1970, 4018, 4024, 3904, 349, 351, 352, 3946, 366, 1911, 381]"
