n_nodes,influence,communities,nodes
100.0,856.09,0.07446633149747273,"[3712, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 1421, 5515, 902, 775, 1146, 255, 1425, 915, 1687, 408, 538, 1183, 1052, 286, 30, 31, 410, 934, 1734, 1067, 1709, 3885, 942, 1457, 690, 2993, 421, 2489, 699, 59, 5181, 190, 959, 1853, 958, 322, 5191, 796, 1350, 2374, 2634, 734, 469, 220, 2013, 1117, 2377, 3934, 990, 483, 229, 145, 1510, 546, 2665, 877, 6129, 1018, 1535, 5666, 2856, 1065, 2090, 1072, 1074, 5683, 160, 60, 1195, 1089, 2735, 126, 331, 1362, 350, 194, 1221, 207, 747, 1277, 886, 1404, 892, 936, 428, 1463, 962, 1011, 2550, 1527, 508]"
74.0,734.8,0.03290692802597606,"[3712, 4225, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 902, 5515, 775, 1421, 1425, 915, 1687, 408, 410, 538, 1052, 29, 30, 1183, 796, 934, 286, 1067, 1709, 942, 2489, 1457, 690, 2993, 439, 3885, 58, 59, 699, 5181, 190, 959, 1084, 1853, 322, 958, 1470, 196, 1734, 2634, 5191, 1350, 1995, 2377, 1362, 2374, 469, 734, 220, 2013, 3934, 1221, 1566, 733, 483, 229, 230, 1510, 1643, 747, 877, 5870, 1018, 1404]"
64.0,683.56,0.010948789627038269,"[3712, 4225, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 902, 5515, 775, 1421, 1425, 915, 1687, 408, 410, 538, 1052, 29, 30, 796, 286, 1183, 934, 1067, 1709, 942, 3885, 1457, 690, 2993, 439, 2489, 59, 699, 5181, 190, 959, 1853, 958, 322, 1734, 1350, 5191, 2374, 2634, 2377, 220, 2013, 734, 3934, 990, 483, 229, 230, 1510, 877, 6129, 1018, 255, 1042]"
29.000000000000004,409.16,0.028427402022316084,"[3712, 2, 517, 775, 6797, 785, 533, 408, 1052, 30, 1183, 160, 286, 31, 934, 1065, 2090, 6650, 699, 190, 2374, 2377, 2634, 220, 1117, 350, 3192, 1018, 1404]"
91.0,818.62,0.12346465920768701,"[517, 7, 534, 538, 1052, 29, 30, 31, 1065, 1067, 1535, 59, 1072, 2412, 5515, 5181, 1089, 5191, 2634, 1117, 2665, 105, 1643, 3192, 1146, 4233, 1163, 656, 145, 666, 1183, 160, 3712, 4225, 1195, 2735, 1687, 690, 6548, 1709, 1221, 207, 699, 220, 229, 1277, 747, 255, 4355, 4356, 775, 1806, 796, 286, 2856, 1853, 322, 2377, 331, 1362, 350, 2374, 773, 877, 886, 1404, 1352, 1409, 1425, 410, 934, 2993, 958, 990, 483, 1018, 936, 1463, 2489, 902, 469, 2013, 1421, 408, 959, 962, 1510, 6129, 915, 1011, 1457]"
38.0,521.93,0.018152494946818587,"[3712, 4225, 2, 4355, 4356, 517, 902, 7, 408, 1052, 30, 31, 286, 33, 2090, 699, 190, 579, 326, 2374, 5191, 2377, 1610, 2634, 220, 1117, 2013, 483, 1510, 2665, 1643, 747, 3192, 1146, 1277, 4606, 511, 6846]"
75.0,744.26,0.023600926961731772,"[3712, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 902, 5515, 775, 1421, 1018, 1425, 145, 915, 1687, 408, 538, 410, 1052, 796, 286, 30, 1183, 31, 546, 5666, 160, 421, 934, 2856, 1065, 2090, 1067, 1535, 1709, 3885, 942, 1457, 690, 2993, 1074, 5683, 2489, 59, 699, 5181, 190, 959, 1853, 958, 322, 1734, 5191, 1350, 2374, 2634, 2377, 469, 220, 1117, 734, 2013, 3934, 990, 483, 229, 1510, 2665, 877, 6129, 1146, 255]"
7.000000000000005,173.6,0.12780449951642991,"[3712, 255, 4356, 517, 408, 699, 1183]"
100.0,852.12,0.06229347272850316,"[3712, 2, 4355, 4356, 517, 3885, 7, 1287, 4233, 5515, 773, 775, 1421, 1146, 255, 902, 1425, 538, 421, 915, 1687, 31, 408, 145, 1052, 1183, 30, 1067, 286, 410, 2489, 934, 1709, 546, 942, 1457, 690, 2993, 959, 6129, 699, 59, 5181, 322, 1734, 190, 1350, 1535, 5191, 2377, 734, 958, 2634, 2374, 469, 220, 1117, 3934, 229, 2013, 990, 483, 1510, 5666, 877, 1853, 1018, 2665, 2856, 1065, 2090, 796, 1072, 1074, 5683, 160, 60, 1195, 3264, 1330, 126, 331, 1362, 350, 194, 1221, 207, 747, 1277, 886, 1404, 892, 936, 428, 1463, 962, 1011, 2550, 1527, 508]"
8.999999999999996,238.74,0.3104157690217424,"[3712, 4225, 517, 775, 408, 699, 1052, 2013, 286]"
66.0,709.68,0.03827300009088397,"[3712, 4225, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 902, 5515, 775, 1421, 1146, 255, 1425, 915, 1687, 408, 410, 538, 1052, 29, 30, 1183, 286, 796, 934, 1067, 1709, 3885, 942, 1457, 690, 2993, 439, 2489, 59, 699, 5181, 959, 1853, 958, 322, 1734, 1350, 5191, 2374, 2634, 2377, 469, 220, 1117, 734, 3934, 2013, 990, 483, 1510, 2665, 105, 877, 6129, 1018, 1535]"
2.000000000000001,64.51,0.6270234201829676,"[1052, 2013]"
73.0,733.61,0.012499199272497763,"[3712, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 902, 5515, 775, 1421, 1018, 1425, 145, 915, 1687, 408, 538, 410, 796, 1052, 286, 30, 1183, 31, 546, 5666, 160, 421, 6199, 2856, 1065, 2090, 1067, 1535, 1709, 3885, 942, 1457, 690, 2993, 1074, 5683, 2489, 59, 5181, 190, 699, 959, 1853, 958, 322, 1734, 5191, 1350, 2374, 2634, 2377, 469, 1117, 734, 220, 3934, 990, 2013, 483, 229, 1510, 2665, 877, 6129]"
94.0,825.81,0.06659168221605583,"[3712, 4356, 517, 902, 5515, 6797, 656, 408, 1052, 286, 2090, 31, 160, 3562, 1709, 3885, 942, 1350, 699, 959, 1995, 1221, 958, 5191, 2377, 30, 1362, 469, 4606, 2013, 2634, 483, 4225, 1510, 1643, 1117, 4233, 2665, 1146, 105, 747, 3192, 255, 1163, 350, 5181, 145, 1089, 1687, 666, 1183, 1195, 2735, 690, 6548, 207, 220, 229, 1277, 4355, 773, 2374, 775, 1806, 2856, 697, 1853, 331, 877, 886, 1404, 1405, 1409, 796, 1421, 1425, 410, 934, 915, 2993, 990, 1018, 936, 1457, 1463, 2489, 962, 6129, 1011, 2550, 1527, 508, 4315, 511]"
65.0,704.69,0.0396750223195822,"[3712, 2, 4355, 4356, 517, 773, 1287, 7, 4233, 775, 5515, 902, 1421, 511, 1425, 915, 1687, 408, 538, 410, 796, 1052, 286, 1183, 31, 30, 160, 934, 1067, 1195, 1709, 3885, 942, 2735, 1457, 1200, 690, 699, 1853, 190, 958, 322, 196, 1221, 1350, 5191, 2374, 2377, 2634, 220, 733, 734, 3934, 2013, 990, 1117, 483, 229, 230, 1510, 747, 3192, 1146, 1150, 255]"
3.0000000000000018,86.23,0.4173815300737329,"[3712, 2013, 517]"
70.0,723.62,0.0062671100798046275,"[3712, 2, 4355, 4356, 517, 3885, 7, 1287, 4233, 5515, 773, 1421, 775, 1146, 255, 902, 1425, 538, 421, 294, 1687, 31, 145, 408, 1183, 1052, 30, 410, 1067, 934, 2489, 286, 546, 6129, 1709, 1535, 1457, 690, 959, 2993, 942, 699, 2634, 322, 1734, 5181, 1350, 59, 1117, 2377, 734, 5191, 190, 990, 2374, 469, 220, 3934, 229, 1853, 958, 1221, 1510, 483, 877, 2013, 1018, 1362, 747, 1404]"
15.000000000000002,324.23,0.25778578890018267,"[3712, 4225, 1146, 517, 2374, 7, 775, 1052, 31, 3849, 408, 30, 699, 2013, 286]"
32.00000000000001,495.29,0.035917192291768485,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 4233, 775, 5515, 1421, 1425, 915, 43, 408, 483, 1510, 1052, 2665, 286, 747, 31, 30, 699, 190, 2374, 2377, 2634, 220, 2013, 1643]"
18.000000000000004,345.11,0.08865855871258799,"[3712, 4920, 1146, 517, 2374, 7, 775, 1052, 31, 4356, 902, 215, 408, 220, 2013, 286, 699, 892]"
66.99999999999999,702.25,0.012427990675894063,"[3712, 2, 4355, 4356, 517, 3885, 773, 7, 1287, 4233, 421, 1146, 5515, 1421, 255, 775, 145, 546, 1425, 538, 690, 6129, 915, 1687, 1535, 1067, 31, 734, 2489, 1052, 30, 1457, 934, 5720, 1117, 2993, 59, 286, 322, 942, 1709, 408, 959, 1734, 1183, 190, 410, 699, 902, 2634, 1350, 5181, 5191, 2377, 229, 220, 990, 5666, 469, 796, 2090, 483, 1510, 958, 2374, 2013, 2665]"
6.000000000000004,165.68,0.13979200297289962,"[517, 408, 699, 1052, 30, 1183]"
9.999999999999996,218.61,0.08024617730899253,"[3712, 4356, 517, 408, 3192, 699, 220, 2013, 255, 1304]"
4.000000000000003,120.94,0.4262174339025405,"[2564, 4356, 408, 699]"
25.0,365.03,0.02746535902752545,"[741, 517, 902, 5515, 6797, 656, 408, 538, 1052, 30, 286, 160, 31, 1183, 934, 2090, 1709, 3885, 942, 699, 60, 5181, 190, 959, 2374]"
17.000000000000004,331.44,0.08734032123275937,"[3712, 4920, 1146, 517, 2374, 7, 775, 1052, 31, 4356, 902, 215, 492, 408, 2013, 286, 699]"
7.000000000000005,192.06,0.22329694173518544,"[3712, 1402, 408, 699, 1052, 30, 1183]"
4.000000000000003,130.3,0.45620672619920954,"[3712, 517, 408, 699]"
44.99999999999999,577.79,0.01757809350117756,"[3712, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 5515, 902, 1421, 408, 796, 1052, 30, 31, 286, 160, 2090, 3885, 1709, 942, 699, 5181, 958, 959, 1853, 1350, 2374, 2377, 2013, 350, 1117, 483, 1510, 105, 3562, 1643, 747, 2665, 3192, 1146, 4606, 255]"
95.0,829.05,0.04106111050959882,"[2, 517, 7, 1052, 30, 31, 1586, 59, 5181, 1089, 5191, 2634, 1628, 1117, 105, 2665, 1643, 3192, 1146, 3712, 4233, 1163, 656, 145, 1687, 666, 1183, 160, 1195, 1709, 2735, 690, 3764, 699, 190, 1221, 1230, 207, 220, 734, 229, 747, 5876, 1277, 4355, 4356, 773, 775, 1287, 1289, 1806, 796, 286, 2856, 3885, 2374, 1350, 2377, 331, 1362, 350, 4971, 877, 886, 1404, 1409, 902, 5515, 1421, 1425, 915, 408, 410, 934, 428, 942, 1457, 2993, 439, 2489, 958, 959, 962, 1989, 469, 2013, 990, 483, 1510, 6638, 6129, 1011, 2550, 508, 1535]"
61.0,679.21,0.023153818583320107,"[3712, 2, 4355, 4356, 517, 773, 7, 4233, 2634, 5515, 775, 1421, 1425, 1687, 408, 538, 1052, 286, 1183, 30, 31, 934, 3885, 699, 5181, 190, 2374, 5191, 902, 2013, 350, 483, 1515, 1272, 1146, 1277, 1535, 942, 2993, 1457, 2489, 60, 59, 959, 958, 322, 394, 1221, 1350, 2377, 207, 220, 734, 230, 1510, 4329, 105, 2665, 877, 6129, 255]"
66.0,705.63,0.025211476859430704,"[3712, 4225, 4355, 4356, 517, 773, 7, 1287, 4233, 775, 5515, 902, 1421, 145, 1425, 915, 1687, 408, 538, 410, 1052, 796, 30, 286, 31, 1183, 546, 5666, 421, 934, 2090, 1535, 1067, 3885, 942, 1709, 690, 2993, 2489, 699, 59, 5181, 190, 959, 958, 322, 2374, 1734, 1350, 5191, 2634, 2377, 469, 5720, 220, 2013, 734, 1117, 990, 483, 229, 1510, 2665, 6129, 1146, 255]"
26.0,425.89,0.04902035298581697,"[3712, 4356, 517, 902, 5515, 6797, 656, 408, 1052, 30, 286, 160, 31, 2090, 1709, 942, 3885, 699, 958, 959, 1221, 5191, 2374, 2013, 3562, 1146]"
65.0,699.91,0.018891944539618177,"[3712, 2, 4355, 4356, 517, 4233, 3192, 439, 7, 1287, 5515, 1146, 1643, 2993, 255, 1734, 1421, 902, 2634, 2745, 1687, 1117, 775, 538, 1425, 1183, 2489, 1221, 915, 408, 1052, 286, 31, 1067, 207, 230, 1709, 3885, 1457, 59, 5181, 959, 942, 934, 699, 190, 958, 322, 1350, 5191, 2374, 2377, 1853, 1510, 220, 2013, 410, 734, 796, 4329, 105, 30, 2665, 877, 6129]"
15.000000000000002,323.63,0.24133178872254635,"[739, 4356, 517, 7, 1687, 775, 408, 796, 1052, 286, 31, 2374, 699, 30, 2013]"
16.0,309.25,0.101207252904151,"[517, 656, 1052, 30, 1183, 2634, 350, 699, 2013, 1117, 483, 1510, 2665, 105, 2374, 286]"
69.0,728.98,0.03331520323914272,"[3712, 2, 4355, 4356, 517, 773, 7, 1287, 4233, 775, 5515, 902, 1421, 1018, 1425, 145, 915, 1687, 408, 410, 1052, 30, 31, 286, 546, 421, 934, 1067, 1535, 3885, 1709, 942, 1457, 690, 2993, 2489, 699, 59, 5181, 190, 959, 1853, 958, 322, 1221, 2374, 1734, 1350, 2377, 2634, 5191, 1362, 469, 220, 1117, 2013, 734, 990, 3934, 483, 229, 1510, 2665, 747, 877, 6129, 1146, 1404, 255]"
92.0,821.09,0.04416751253842022,"[3712, 2, 4355, 4356, 517, 773, 1287, 7, 4233, 775, 5515, 2090, 1425, 1074, 915, 5683, 959, 1089, 59, 60, 1362, 408, 469, 538, 902, 796, 5181, 350, 286, 126, 2665, 31, 30, 1687, 877, 160, 255, 1067, 1052, 1709, 1183, 1195, 2735, 690, 190, 2374, 5191, 2013, 2553, 483, 229, 3192, 1146, 747, 1510, 2377, 2634, 699, 958, 194, 1221, 207, 220, 230, 1277, 3885, 1853, 322, 1350, 331, 886, 376, 1404, 892, 410, 421, 428, 942, 2993, 1457, 439, 1463, 2489, 962, 990, 6129, 1011, 2550, 1527, 1018, 508, 1535]"
88.0,805.72,0.08291566757421931,"[2, 517, 7, 534, 538, 1052, 29, 30, 31, 546, 5666, 1065, 2090, 1067, 1072, 1074, 5683, 59, 60, 5181, 1089, 5191, 2634, 1117, 2665, 3192, 1146, 126, 3712, 4233, 1163, 656, 145, 1687, 160, 1195, 1709, 2735, 690, 699, 190, 1221, 207, 220, 733, 747, 1277, 1278, 768, 4355, 4356, 775, 1289, 1806, 796, 286, 2856, 3885, 1853, 322, 2374, 2377, 331, 1362, 350, 877, 886, 892, 1404, 902, 5515, 1421, 1425, 915, 408, 410, 936, 428, 942, 1457, 2993, 439, 959, 469, 2013, 483, 1510, 1018]"
87.0,799.33,0.05398315907482021,"[2, 517, 7, 538, 1052, 30, 31, 546, 2090, 1067, 1074, 5683, 59, 60, 5181, 1089, 5191, 2634, 1117, 2665, 3192, 1146, 126, 3712, 1687, 1183, 160, 1195, 1709, 2735, 690, 699, 194, 1221, 207, 220, 229, 230, 747, 1277, 255, 4355, 4356, 773, 1287, 775, 796, 286, 3885, 1853, 322, 1350, 2374, 2377, 331, 1362, 350, 877, 886, 376, 1404, 892, 902, 5515, 1425, 915, 408, 410, 421, 428, 942, 2993, 1457, 1463, 439, 2489, 958, 959, 962, 469, 2013, 990, 483, 1510, 6129, 1018, 1535]"
41.0,568.8,0.09682603526431022,"[3712, 4356, 517, 775, 7, 1687, 408, 1052, 796, 30, 31, 29, 286, 1183, 1709, 942, 3885, 2993, 699, 5181, 958, 959, 190, 1089, 1221, 2374, 1350, 5191, 2377, 2634, 1995, 1362, 469, 2013, 1117, 483, 1510, 2665, 3562, 1643, 1146]"
19.999999999999993,386.3,0.1962634974470603,"[3712, 4356, 517, 775, 7, 1687, 408, 1052, 796, 30, 1183, 29, 286, 31, 3885, 699, 2374, 2377, 2013, 3424]"
4.000000000000003,94.54,0.057499005608725895,"[5446, 2088, 408, 699]"
64.0,698.43,0.03862800972416924,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 4233, 775, 5515, 1421, 1425, 915, 1687, 408, 410, 538, 1052, 796, 286, 1183, 31, 30, 934, 1067, 1535, 1709, 3885, 942, 2993, 1457, 439, 2489, 59, 699, 1853, 190, 5181, 959, 958, 322, 1734, 1350, 5191, 2374, 2634, 2377, 469, 220, 2013, 1117, 990, 376, 230, 2665, 1643, 747, 877, 6129, 3192, 1146, 255, 5809]"
7.999999999999995,181.11,0.057499005608725895,"[3712, 4356, 517, 775, 7, 408, 699, 6893]"
93.0,816.97,0.04045200520352399,"[2, 517, 7, 538, 1052, 30, 31, 2090, 1067, 1074, 5683, 59, 60, 5181, 1089, 5191, 2634, 2665, 3192, 1146, 126, 3712, 4233, 1687, 1183, 160, 1195, 1709, 2735, 690, 699, 190, 194, 1221, 207, 220, 229, 230, 747, 1277, 255, 4355, 4356, 773, 1287, 796, 286, 3885, 1853, 322, 1350, 2374, 2377, 331, 1362, 350, 877, 886, 376, 892, 1404, 902, 5515, 1421, 1425, 915, 408, 410, 421, 428, 942, 2993, 1457, 439, 1463, 2489, 958, 959, 962, 469, 2013, 990, 483, 1510, 6129, 1011, 2550, 1527, 2553, 1018, 508, 1535, 4046]"
80.0,777.66,0.056346673349587095,"[3712, 2, 4355, 4356, 517, 3885, 755, 7, 1287, 2489, 5515, 421, 934, 1146, 255, 31, 160, 1421, 1195, 851, 60, 1221, 1362, 775, 1425, 538, 1018, 508, 773, 915, 1687, 902, 1052, 942, 959, 6129, 546, 1183, 408, 286, 1709, 1457, 690, 2993, 1734, 59, 1350, 145, 699, 2634, 220, 30, 322, 5181, 410, 734, 2377, 796, 5191, 1405, 190, 2856, 469, 229, 1117, 936, 2013, 1535, 1853, 877, 958, 2374, 331, 207, 2665, 350, 747, 1404, 1277, 886]"
60.00000000000001,682.71,0.09298308612703843,"[3712, 2, 4355, 4356, 517, 773, 7, 775, 4233, 1183, 5515, 1421, 1425, 1687, 408, 538, 1052, 286, 6308, 31, 934, 902, 30, 3885, 699, 5181, 190, 5191, 2377, 2634, 220, 2013, 350, 1117, 483, 1510, 2665, 1515, 1146, 255, 1853, 322, 2374, 331, 1362, 877, 886, 892, 1404, 915, 410, 936, 459, 942, 1457, 2993, 439, 959, 469, 1018]"
39.0,483.08,0.0015867570965619748,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 4233, 775, 5515, 1421, 1425, 915, 1687, 408, 538, 1052, 286, 1183, 31, 1067, 1709, 3885, 2993, 1457, 2745, 2489, 699, 1221, 1734, 2634, 207, 1117, 230, 1643, 3192, 1146, 255]"
55.0,655.84,0.0442816822852139,"[3712, 4356, 517, 902, 775, 2564, 4233, 7, 5515, 773, 1421, 402, 1687, 408, 1052, 286, 1183, 30, 31, 934, 3885, 699, 3192, 5181, 190, 958, 959, 322, 1221, 1350, 2374, 5191, 2377, 2634, 1362, 469, 220, 2013, 350, 1117, 990, 483, 229, 1510, 230, 2665, 1515, 747, 877, 6129, 1272, 1146, 1277, 1535, 2932]"
20.999999999999996,393.74,0.20215146388390293,"[3712, 4225, 4356, 517, 7, 775, 1687, 408, 796, 1052, 286, 30, 1183, 31, 3885, 699, 2374, 2377, 2013, 3424, 959]"
22.999999999999996,401.8,0.10750602345927585,"[3712, 2, 1350, 4356, 517, 773, 7, 1287, 255, 775, 1425, 915, 2374, 408, 2377, 1052, 1183, 3885, 286, 724, 30, 699, 2013]"
69.0,730.69,0.05635489209342459,"[3712, 2, 4355, 4356, 517, 4233, 3192, 421, 1287, 7, 5515, 145, 1146, 2993, 255, 546, 690, 6129, 1421, 1535, 2489, 229, 1687, 1067, 1709, 538, 902, 1183, 1089, 1425, 1734, 958, 775, 1052, 31, 483, 1510, 286, 408, 915, 892, 3885, 1457, 5181, 959, 410, 30, 934, 936, 942, 190, 699, 5191, 322, 2377, 2634, 469, 220, 2013, 1117, 2374, 331, 1362, 350, 2665, 877, 886, 1018, 1404]"
15.000000000000002,318.74,0.2122213651796918,"[3712, 4225, 4356, 1350, 5191, 2374, 2090, 747, 30, 408, 699, 3192, 2013, 958, 1183]"
20.999999999999996,382.61,0.07089726741476177,"[3712, 4356, 517, 902, 775, 2564, 4233, 7, 5515, 1421, 1687, 408, 1052, 286, 31, 1183, 30, 3885, 699, 2377, 2013]"
93.0,789.76,0.011344851612976714,"[3712, 2, 4355, 4356, 517, 538, 7, 1287, 4233, 902, 5515, 775, 1421, 1425, 1687, 408, 773, 1052, 286, 1183, 60, 31, 934, 699, 1515, 5181, 190, 2374, 2081, 2634, 2013, 350, 483, 30, 1272, 1146, 1277, 1535, 3192, 1163, 656, 145, 666, 160, 1195, 1709, 2735, 690, 3764, 1221, 1230, 207, 220, 734, 229, 747, 5876, 6977, 1289, 1806, 796, 2856, 3885, 1350, 2377, 331, 1362, 4971, 877, 886, 1404, 1409, 915, 410, 428, 942, 1457, 2993, 439, 2489, 958, 959, 962, 1989, 469, 990, 1510, 6638, 6129, 1011, 2550, 508, 6436]"
79.0,772.52,0.06846089372355235,"[2, 517, 7, 511, 538, 1052, 30, 31, 546, 1067, 59, 60, 5181, 5191, 2634, 1117, 2665, 1146, 3712, 4233, 145, 1687, 1183, 160, 1195, 1709, 690, 699, 190, 1221, 1734, 207, 220, 734, 229, 747, 1277, 255, 4355, 4356, 773, 1287, 775, 796, 286, 2856, 1853, 322, 2374, 1350, 2377, 331, 1362, 350, 877, 886, 1404, 1405, 902, 5515, 1421, 1425, 915, 408, 410, 421, 934, 936, 942, 1457, 2993, 2489, 958, 959, 469, 2013, 6129, 1535, 4570]"
7.999999999999995,232.4,0.3039524243630978,"[3712, 4356, 517, 408, 699, 1052, 2013, 286]"
54.0,646.85,0.018243607648570026,"[3712, 4355, 4356, 773, 517, 1287, 7, 902, 4233, 775, 1421, 1425, 145, 1687, 408, 1052, 30, 31, 1183, 286, 934, 1535, 3885, 699, 5181, 958, 959, 322, 1221, 1350, 2374, 5191, 2377, 2634, 1362, 469, 2013, 350, 1117, 990, 483, 229, 230, 1510, 2665, 1515, 747, 877, 6129, 2932, 1272, 1146, 1277, 255]"
91.0,816.84,0.08192055719025426,"[2, 517, 7, 538, 1052, 30, 31, 1072, 59, 5181, 1089, 5191, 2634, 1107, 1117, 2665, 105, 1643, 3192, 1146, 3202, 4233, 1163, 666, 230, 747, 322, 1350, 376, 892, 421, 428, 942, 3712, 4225, 439, 1463, 1183, 207, 1277, 1105, 220, 229, 1221, 690, 699, 160, 145, 1687, 2489, 962, 990, 483, 1510, 1011, 2553, 1535, 1018, 1527, 4356, 1404, 877, 886, 773, 350, 1362, 331, 2377, 2374, 775, 1853, 902, 5515, 286, 3885, 1421, 1425, 915, 796, 408, 410, 934, 2993, 1457, 2550, 6129, 958, 959, 469, 2013, 508]"
7.999999999999995,246.18,0.45607353361294667,"[3712, 2374, 7, 408, 699, 1052, 2013, 286]"
94.0,796.81,0.0099858342583371,"[517, 7, 538, 1052, 30, 31, 2081, 60, 5181, 2634, 2665, 3192, 1146, 3712, 4233, 1163, 656, 145, 1687, 666, 1183, 160, 1195, 1709, 2735, 690, 3764, 699, 190, 1221, 1230, 207, 220, 734, 229, 747, 5876, 1272, 1277, 4355, 4356, 773, 775, 1287, 1289, 1806, 796, 286, 6436, 2856, 3885, 6977, 2374, 1350, 2377, 331, 1362, 350, 4971, 877, 886, 1404, 1409, 902, 5515, 1421, 1425, 915, 408, 410, 934, 428, 942, 1457, 2993, 439, 2489, 958, 959, 962, 1989, 469, 2013, 990, 483, 1510, 1515, 6638, 6129, 1011, 2550, 508, 1535, 947]"
56.00000000000001,654.06,0.02703362103934548,"[3712, 2, 4356, 517, 773, 1287, 7, 775, 902, 5515, 1421, 1425, 145, 915, 1687, 408, 538, 410, 1052, 30, 31, 1183, 286, 421, 934, 1067, 1535, 3885, 942, 1709, 1457, 690, 2489, 699, 5181, 190, 959, 958, 322, 1221, 2374, 5191, 2377, 2634, 1362, 469, 220, 2013, 1117, 229, 2665, 877, 6129, 755, 1146, 255]"
5.0000000000000036,153.51,0.43453620413520055,"[3712, 408, 1146, 699, 30]"
59.00000000000001,660.32,0.013383486193906058,"[3712, 4355, 4356, 517, 902, 1287, 773, 7, 775, 4233, 5515, 1421, 145, 1425, 1687, 408, 410, 538, 1052, 30, 31, 1183, 286, 546, 421, 294, 934, 1709, 3885, 942, 1457, 690, 2993, 2489, 699, 5181, 958, 959, 322, 1221, 1734, 2374, 5191, 1350, 2634, 2377, 4429, 1362, 469, 1117, 990, 2013, 3934, 483, 229, 1510, 747, 877, 255]"
88.0,813.17,0.11429405661878012,"[3712, 4356, 517, 902, 775, 2564, 4233, 1421, 5515, 7, 773, 402, 1687, 408, 1052, 286, 1183, 30, 31, 934, 3885, 699, 3192, 958, 5181, 190, 1350, 959, 322, 1221, 469, 2374, 5191, 2377, 2634, 1362, 990, 220, 2013, 4825, 1117, 229, 483, 230, 1510, 5683, 2665, 59, 747, 877, 60, 1146, 1277, 1089, 105, 1643, 126, 4225, 1163, 656, 145, 160, 1195, 1709, 2735, 690, 207, 768, 1289, 1806, 796, 2856, 1853, 331, 886, 892, 1404, 915, 410, 936, 428, 942, 1457, 2993, 439, 1018, 4606, 511]"
85.0,787.77,0.044240940106255455,"[3712, 4225, 2374, 517, 408, 1146, 699, 2013, 30, 286, 7, 511, 538, 1052, 31, 546, 5666, 1067, 59, 5181, 5191, 2634, 5720, 1117, 2665, 4233, 145, 1687, 1183, 1709, 690, 190, 1734, 4315, 220, 734, 229, 1277, 255, 6386, 4356, 773, 1287, 775, 1806, 796, 2856, 3885, 1853, 322, 1350, 2377, 331, 1362, 350, 877, 886, 1404, 1405, 1409, 902, 5515, 1421, 1425, 915, 6548, 410, 421, 934, 936, 942, 857, 1457, 2993, 2489, 958, 959, 469, 990, 6129, 2550, 1527, 508, 4606, 1535]"
45.99999999999999,593.4,0.026478313754852878,"[3712, 563, 4356, 773, 517, 1287, 7, 902, 4233, 145, 1421, 1425, 31, 1687, 408, 1052, 30, 775, 1183, 1535, 934, 286, 3885, 699, 5181, 958, 959, 322, 1221, 1350, 2374, 5191, 2377, 2634, 1362, 469, 2013, 350, 1117, 990, 483, 229, 230, 1510, 1146, 255]"
7.000000000000005,168.16,0.12670786053095706,"[3712, 517, 2092, 4356, 408, 699, 255]"
64.0,695.4,0.025768426855289128,"[3712, 4225, 4355, 4356, 517, 902, 1287, 773, 7, 4233, 775, 5515, 1421, 1146, 255, 1643, 747, 1425, 915, 1687, 408, 410, 538, 796, 6129, 30, 1052, 1183, 3192, 31, 286, 5809, 934, 1067, 1535, 1709, 3885, 942, 2993, 1457, 439, 2489, 59, 699, 1853, 190, 5181, 959, 958, 4335, 1734, 1350, 5191, 2374, 2634, 2377, 469, 220, 2013, 1117, 990, 230, 2665, 877]"
44.00000000000001,567.02,0.009952080819379594,"[3712, 2374, 7, 408, 699, 1052, 2013, 286, 4355, 4356, 517, 773, 6261, 4233, 5515, 902, 1421, 796, 30, 31, 160, 2090, 3885, 1709, 942, 5181, 958, 959, 1853, 1350, 2377, 350, 1117, 483, 1510, 105, 3562, 1643, 747, 2665, 3192, 1146, 4606, 255]"
62.0,673.89,0.012244861562821563,"[3712, 4355, 4356, 517, 902, 1287, 773, 7, 775, 4233, 5515, 1421, 145, 1425, 1687, 408, 538, 410, 1052, 30, 31, 1183, 286, 546, 421, 294, 934, 1535, 1709, 3885, 942, 1457, 690, 2993, 2489, 699, 5181, 958, 959, 322, 1221, 1734, 2374, 5191, 1350, 2634, 2377, 4429, 1362, 469, 1117, 990, 2013, 3934, 483, 229, 1510, 747, 877, 1146, 255, 585]"
8.999999999999996,253.53,0.42544932456915485,"[3712, 2374, 7, 30, 1687, 408, 1146, 699, 2013]"
3.0000000000000018,87.73,0.42142235578737663,"[3712, 408, 517]"
45.99999999999999,593.31,0.020125511378695005,"[3712, 4355, 4356, 517, 773, 1287, 7, 902, 4233, 775, 1421, 1425, 145, 1687, 408, 1052, 30, 1183, 31, 286, 934, 3885, 699, 5181, 958, 959, 322, 1221, 1350, 2374, 5191, 2377, 2634, 1362, 469, 2013, 350, 1117, 990, 483, 229, 230, 1510, 2665, 1535, 6762]"
