heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
CELF,WC,gnutella_di,1,95,0.4212255913637086,0.05,0.015240514367359898,0.9329605194116817,0.741701611195896,0.2068707991038088,0.0
CELF,WC,gnutella_di,1,96,0.425665978726782,0.04,0.01539926972535323,0.9355708703765548,0.7453114326923983,0.20014936519790893,0.0
CELF,WC,gnutella_di,1,97,0.4283854580092078,0.03,0.015558025083346564,0.9376751798541239,0.74647565808118,0.19268110530246452,0.0
CELF,WC,gnutella_di,1,98,0.4308953802190824,0.02,0.015716780441339895,0.9373445056586618,0.7416832331798291,0.18894697535474236,0.0
CELF,WC,gnutella_di,1,99,0.43023654548341006,0.01,0.015875535799333228,0.9364924540518863,0.7436531428487245,0.18147871545929795,0.0
CELF,WC,gnutella_di,2,0,0.017890141292268614,1.0,0.00015875535799333228,0.6324320292683377,0.1674453888423023,0.964152352501867,0.19999999999999996
CELF,WC,gnutella_di,2,1,0.03278615653278298,0.99,0.00031751071598666456,0.7301077018282423,0.1674453888423023,0.9566840926064227,0.0
CELF,WC,gnutella_di,2,2,0.04410541355770757,0.98,0.0004762660739799968,0.7669308395306045,0.1674453888423023,0.9492158327109783,0.0
CELF,WC,gnutella_di,2,3,0.05549134783298937,0.97,0.0006350214319733291,0.8001839019509175,0.2123539234586267,0.9432412247946228,0.0
CELF,WC,gnutella_di,2,4,0.0685569137958406,0.96,0.0007937767899666614,0.7985851910086366,0.25132084429049284,0.936519790888723,0.0
CELF,WC,gnutella_di,2,5,0.07766312113033814,0.95,0.0009525321479599936,0.8189768980821083,0.2868492709248648,0.9290515309932785,0.0
CELF,WC,gnutella_di,2,6,0.08597555167486902,0.94,0.001111287505953326,0.8398064104989675,0.3203456559237391,0.9215832710978342,0.0
CELF,WC,gnutella_di,2,7,0.09517542467058263,0.93,0.0012700428639466582,0.8435730540957701,0.3521055204680318,0.9141150112023898,0.0
CELF,WC,gnutella_di,2,8,0.10577869503095728,0.92,0.0014287982219399905,0.8541741514520681,0.34814774462207787,0.9066467513069455,0.0
CELF,WC,gnutella_di,2,9,0.11073662486108905,0.91,0.0015875535799333227,0.8537903465497919,0.3786605178042034,0.8991784914115011,0.0
CELF,WC,gnutella_di,2,10,0.11959834894427687,0.9,0.001746308937926655,0.8493813569481389,0.37926329258271496,0.8917102315160568,0.0
CELF,WC,gnutella_di,2,11,0.12903953008414035,0.89,0.0019050642959199872,0.8599350852604574,0.37547384124869776,0.8775205377147125,0.0
CELF,WC,gnutella_di,2,12,0.13780758850611208,0.88,0.0020638196539133195,0.8610419421643307,0.3761207928932381,0.8700522778192681,0.0
CELF,WC,gnutella_di,2,13,0.1455024607080489,0.87,0.002222575011906652,0.8620026436329192,0.37695603392089616,0.8625840179238238,0.0
CELF,WC,gnutella_di,2,14,0.15658993491030324,0.86,0.002381330369899984,0.8718346542292317,0.3995802550634504,0.8551157580283794,0.0
CELF,WC,gnutella_di,2,15,0.16134148277504365,0.85,0.0025400857278933165,0.8715002704679216,0.42560943287312103,0.8200149365197908,0.0
CELF,WC,gnutella_di,2,16,0.1697364661057311,0.84,0.0026988410858866485,0.8747762666705579,0.450360418797072,0.8125466766243465,0.0
CELF,WC,gnutella_di,2,17,0.17804572154310208,0.83,0.002857596443879981,0.8811433436689313,0.47528641706548425,0.8050784167289021,0.0
CELF,WC,gnutella_di,2,18,0.1795427845689792,0.82,0.0030163518018733134,0.8803399322845862,0.48067102062257905,0.7976101568334578,0.0
CELF,WC,gnutella_di,2,19,0.1874837275758057,0.81,0.0031751071598666455,0.8782460692722052,0.5091129836044304,0.772218073188947,0.0
CELF,WC,gnutella_di,2,20,0.19325607239244325,0.8,0.003333862517859978,0.8836324733123707,0.5090930511111691,0.7647498132935027,0.0
CELF,WC,gnutella_di,2,21,0.1960755675504048,0.79,0.00349261787585331,0.8834978224870543,0.5138884673509657,0.7572815533980582,0.0
CELF,WC,gnutella_di,2,22,0.2028639466581997,0.78,0.0036513732338466424,0.890874889451104,0.5415679581660757,0.7498132935026138,0.0
CELF,WC,gnutella_di,2,23,0.2099730115891411,0.77,0.0038101285918399745,0.8850422213624213,0.5377254151027402,0.7423450336071695,0.0
CELF,WC,gnutella_di,2,24,0.21747578980790602,0.76,0.003968883949833307,0.8935004497576018,0.5336531756266949,0.7356235997012697,0.0
CELF,WC,gnutella_di,2,25,0.2201809811081124,0.75,0.004127639307826639,0.8923976062624006,0.5286735514066723,0.7281553398058253,0.0
CELF,WC,gnutella_di,2,26,0.22266550246070804,0.74,0.004286394665819971,0.892182521250285,0.5335456327043723,0.7206870799103808,0.0
CELF,WC,gnutella_di,2,27,0.23089061755834261,0.73,0.004445150023813304,0.8917186053432197,0.5300932053041196,0.7132188200149365,0.0
CELF,WC,gnutella_di,2,28,0.23363073503730752,0.72,0.004603905381806636,0.8932843708680694,0.5318849401106149,0.7057505601194922,0.0
CELF,WC,gnutella_di,2,29,0.23870296872519448,0.71,0.004762660739799968,0.8941741356835926,0.5362927449750851,0.6982823002240478,0.0
CELF,WC,gnutella_di,2,30,0.24214002222575012,0.7,0.004921416097793301,0.8955713296971652,0.5363522529512696,0.6908140403286034,0.0
CELF,WC,gnutella_di,2,31,0.2459660263533894,0.69,0.005080171455786633,0.8954101076914489,0.5623560756486675,0.6833457804331591,0.0
CELF,WC,gnutella_di,2,32,0.2522829020479441,0.68,0.005238926813779965,0.8962143068303018,0.5612848813921123,0.6758775205377148,0.0
CELF,WC,gnutella_di,2,33,0.25285759644388,0.67,0.005397682171773297,0.9001620672204156,0.5532545172328496,0.6684092606422704,0.0
CELF,WC,gnutella_di,2,34,0.26214319733290997,0.66,0.00555643752976663,0.9007305201116795,0.5496094331374124,0.6497386109036595,0.0
CELF,WC,gnutella_di,2,35,0.2623305286553421,0.65,0.005715192887759962,0.8989141982440926,0.5492726959739843,0.6430171769977595,0.0
CELF,WC,gnutella_di,2,36,0.2665851722495634,0.64,0.005873948245753294,0.9036717296973718,0.5509939465842135,0.6355489171023152,0.0
CELF,WC,gnutella_di,2,37,0.2730131766947135,0.63,0.006032703603746627,0.9062793886276818,0.5531709850465354,0.6280806572068708,0.0
CELF,WC,gnutella_di,2,38,0.2768963327512304,0.62,0.006191458961739959,0.9043979148367204,0.5752059178114434,0.6206123973114264,0.0
CELF,WC,gnutella_di,2,39,0.2803190982695666,0.61,0.006350214319733291,0.9071856277346139,0.5732511919320911,0.6131441374159821,0.0
CELF,WC,gnutella_di,2,40,0.2881997142403556,0.6,0.006508969677726623,0.9063945517932246,0.5722693605309677,0.6056758775205378,0.0
CELF,WC,gnutella_di,2,41,0.2876218447372599,0.59,0.006667725035719956,0.9037020542534352,0.5780083233340345,0.5750560119492159,0.0
CELF,WC,gnutella_di,2,42,0.2923543419590411,0.58,0.006826480393713288,0.9100460238673408,0.5676055902467871,0.5675877520537715,0.0
CELF,WC,gnutella_di,2,43,0.2939164946816955,0.57,0.00698523575170662,0.9099180378079657,0.5696210487954835,0.5601194921583271,0.0
CELF,WC,gnutella_di,2,44,0.30089538021908235,0.56,0.007143991109699952,0.9101549298098268,0.5583683072540959,0.5526512322628827,0.0
CELF,WC,gnutella_di,2,45,0.30710430227020163,0.55,0.007302746467693285,0.9117184111375657,0.5597935937683991,0.5451829723674384,0.0
CELF,WC,gnutella_di,2,46,0.30923956183521195,0.54,0.007461501825686617,0.912202940592585,0.5620718199109128,0.5384615384615384,0.0
CELF,WC,gnutella_di,2,47,0.3102762343229084,0.53,0.007620257183679949,0.9126765470916283,0.580979915595645,0.530993278566094,0.0
CELF,WC,gnutella_di,2,48,0.31556278774408636,0.52,0.007779012541673282,0.9138775353427137,0.5820306497473836,0.5235250186706497,0.0
CELF,WC,gnutella_di,2,49,0.3204461025559613,0.51,0.007937767899666614,0.9140343964877192,0.5812890826041858,0.5160567587752054,0.0
CELF,WC,gnutella_di,2,50,0.32163518018733134,0.5,0.008096523257659947,0.9128801735025263,0.5833890197567759,0.5085884988797611,0.0
CELF,WC,gnutella_di,2,51,0.32585013494205434,0.49,0.008255278615653278,0.9172141799327005,0.5897541552625576,0.5011202389843167,0.0
CELF,WC,gnutella_di,2,52,0.3297967931417685,0.48,0.00841403397364661,0.9182491361560534,0.5905553184816448,0.49365197908887226,0.0
CELF,WC,gnutella_di,2,53,0.3340419114145103,0.47,0.008572789331639942,0.9171107743834725,0.6123590702100605,0.48618371919342795,0.0
CELF,WC,gnutella_di,2,54,0.3387823464041911,0.46,0.008731544689633275,0.9236875365544533,0.6393257034903721,0.47871545929798354,0.0
CELF,WC,gnutella_di,2,55,0.3382457532941737,0.45,0.008890300047626608,0.9246602942961328,0.6381855725826919,0.47124719940253923,0.0
CELF,WC,gnutella_di,2,56,0.34594538815685033,0.44,0.009049055405619939,0.9237165243614156,0.6440806224342134,0.4637789395070948,0.0
CELF,WC,gnutella_di,2,57,0.3473154468963327,0.43,0.009207810763613272,0.9227123791934584,0.6422619331445465,0.4563106796116505,0.0
CELF,WC,gnutella_di,2,58,0.35071281155739004,0.42,0.009366566121606605,0.9241613119082236,0.6634695152656334,0.4488424197162061,0.0
CELF,WC,gnutella_di,2,59,0.35361803460866803,0.41,0.009525321479599936,0.925065216505282,0.6666559482101673,0.4413741598207618,0.0
CELF,WC,gnutella_di,2,60,0.3529258612478171,0.4,0.009684076837593269,0.9258494847376144,0.6680708292761159,0.43390589992531736,0.0
CELF,WC,gnutella_di,2,61,0.35807270995396095,0.39,0.009842832195586602,0.9263164626154796,0.6692291211385951,0.42643764002987306,0.0
CELF,WC,gnutella_di,2,62,0.3607636132719479,0.38,0.010001587553579933,0.9271091599280045,0.6662979174329207,0.41896938013442864,0.0
CELF,WC,gnutella_di,2,63,0.3606985235751707,0.37,0.010160342911573266,0.9271989955515733,0.6667111223743707,0.4122479462285288,0.0
CELF,WC,gnutella_di,2,64,0.36692014605492934,0.36,0.010319098269566599,0.9284576793260446,0.6674164906680127,0.40477968633308437,0.0
CELF,WC,gnutella_di,2,65,0.3684854738847436,0.35,0.01047785362755993,0.9296771317957819,0.6683849799867269,0.39731142643764006,0.0
CELF,WC,gnutella_di,2,66,0.36651055723130654,0.34,0.010636608985553263,0.9260512985903718,0.6648617894486945,0.3935772964899178,0.0
CELF,WC,gnutella_di,2,67,0.3742705191300207,0.33,0.010795364343546594,0.9292306007539816,0.6668436429260381,0.3861090365944735,0.0
CELF,WC,gnutella_di,2,68,0.373070328623591,0.32,0.010954119701539927,0.9273242870596673,0.6667043776881485,0.3786407766990292,0.0
CELF,WC,gnutella_di,2,69,0.37854103826004126,0.31,0.01111287505953326,0.9279442279456578,0.6735136449570371,0.3719193427931292,0.0
CELF,WC,gnutella_di,2,70,0.3787982219399905,0.3,0.011271630417526591,0.9274081240738269,0.6792591462901214,0.3644510828976848,0.0
CELF,WC,gnutella_di,2,71,0.3785442133672011,0.29,0.011430385775519924,0.9277016196005566,0.6754831604198716,0.3569828230022405,0.0
CELF,WC,gnutella_di,2,72,0.3836767740911256,0.28,0.011589141133513257,0.9315904468174036,0.6713215905422106,0.3495145631067961,0.0
CELF,WC,gnutella_di,2,73,0.3843229083981584,0.27,0.011747896491506588,0.9314524030702341,0.6787330117563903,0.34204630321135177,0.0
CELF,WC,gnutella_di,2,74,0.38562787744086363,0.26,0.01190665184949992,0.932243272340556,0.6824704830867768,0.33457804331590735,0.0
CELF,WC,gnutella_di,2,75,0.38897920304810285,0.25,0.012065407207493254,0.9333873525474545,0.6831732851861025,0.32710978342046304,0.0
CELF,WC,gnutella_di,2,76,0.3923718050484204,0.24,0.012224162565486585,0.9330029708263343,0.6906515337439708,0.32113517550410753,0.0
CELF,WC,gnutella_di,2,77,0.39521035084934114,0.23,0.012382917923479918,0.9336715850657931,0.720420999678872,0.3136669156086632,0.0
CELF,WC,gnutella_di,2,78,0.39546277186855056,0.22,0.012541673281473249,0.9360155586737342,0.71960843906207,0.3061986557132188,0.0
CELF,WC,gnutella_di,2,79,0.39866010477853625,0.21,0.012700428639466582,0.9355361111041027,0.721477537235441,0.2987303958177745,0.0
CELF,WC,gnutella_di,2,80,0.3974535640577869,0.2,0.012859183997459915,0.9353405432469815,0.7200037457675525,0.2912621359223301,0.0
CELF,WC,gnutella_di,2,81,0.40201619304651537,0.19,0.013017939355453246,0.9364022197278756,0.720590951419674,0.2845407020164302,0.0
CELF,WC,gnutella_di,2,82,0.4024638831560565,0.18,0.013176694713446579,0.9371536988280229,0.7236642479545606,0.2770724421209858,0.0
CELF,WC,gnutella_di,2,83,0.40233052865534213,0.17,0.013335450071439912,0.936983232874502,0.7249269560410401,0.2696041822255415,0.0
CELF,WC,gnutella_di,2,84,0.4054135577075726,0.16,0.013494205429433243,0.9336677177826549,0.7241437653482967,0.2621359223300971,0.0
CELF,WC,gnutella_di,2,85,0.4075313541832037,0.15,0.013652960787426576,0.9358389760280473,0.724624926267578,0.2546676624346528,0.0
CELF,WC,gnutella_di,2,86,0.40946499444356244,0.14,0.013811716145419909,0.9387813115518234,0.7249502777262777,0.2479462285287528,0.0
CELF,WC,gnutella_di,2,87,0.40938561676456575,0.13,0.01397047150341324,0.9372285650852504,0.73191546575223,0.2419716206123973,0.0
CELF,WC,gnutella_di,2,88,0.4149150658834736,0.12,0.014129226861406573,0.9374656726279268,0.7369960609260459,0.234503360716953,0.0
CELF,WC,gnutella_di,2,89,0.41581520876329575,0.11,0.014287982219399904,0.9382490663867312,0.7372112156111139,0.22703510082150857,0.0
CELF,WC,gnutella_di,2,90,0.42080171455786636,0.1,0.014446737577393237,0.9393142517161095,0.7373002933793773,0.21956684092606427,0.0
CELF,WC,gnutella_di,2,91,0.4197428163200508,0.09,0.01460549293538657,0.9389677815895131,0.7395091384062953,0.2128454070201643,0.0
CELF,WC,gnutella_di,2,92,0.4202000317510716,0.08,0.014764248293379901,0.9385903104123074,0.7395004843500005,0.20537714712472,0.0
CELF,WC,gnutella_di,2,93,0.4197745673916494,0.07,0.014923003651373234,0.9382450710877516,0.7404511413366054,0.19790888722927558,0.0
CELF,WC,gnutella_di,2,94,0.4270217494840451,0.06,0.015081759009366567,0.9394392021635327,0.7403572523182343,0.1911874533233756,0.0
CELF,WC,gnutella_di,2,95,0.42274011747896495,0.05,0.015240514367359898,0.9393021868282249,0.7408756453320118,0.1837191934279313,0.0
CELF,WC,gnutella_di,2,96,0.4255596126369265,0.04,0.01539926972535323,0.9379752938224353,0.7407091488677202,0.1762509335324869,0.0
CELF,WC,gnutella_di,2,97,0.42884108588664865,0.03,0.015558025083346564,0.9393254208101044,0.7421144162748807,0.16952949962658703,0.0
CELF,WC,gnutella_di,2,98,0.43063502143197335,0.02,0.015716780441339895,0.9399897991632488,0.7433019574481469,0.16206123973114261,0.0
CELF,WC,gnutella_di,2,99,0.43106842355929514,0.01,0.015875535799333228,0.9395010986161744,0.7433727171261519,0.1545929798356983,0.0
